time;G_gt;P_gt;t_gt;CDPs;VBVs;IGVs;VSVs;N_gtu;n_kvd;t_knd;t_tnd;G_fact;G_ogr;ST8s
04.01.2022 2:10;11747.13867;4.48498;38.20696;-0.1;4.2;70.9;91.5;44.9;10045;-14.4;850.70001;7822;9084;10
04.01.2022 2:20;11205.88965;4.48498;38.20696;7.1;12.8;58.2;93.2;42.1;10040;-14.3;849.79999;7428;8730;23.5
04.01.2022 2:30;10814.25879;4.48498;38.20696;7.2;15.2;48.5;96.2;40.1;10042;-13.8;851.20001;7170;8376;23.5
04.01.2022 2:40;10427.39648;4.48498;38.51216;7.3;15.4;38;97.9;38;10027;-13.4;853;6926;8084;23.7
04.01.2022 7:10;10747.49707;4.48498;38.24511;7.3;15.9;46.6;94.7;39.3;10007;-13;851.90002;7114;8334;24
04.01.2022 7:20;10855.98535;4.48498;38.24511;7.3;15.4;47.4;95.5;39.9;10025;-13.8;853.59998;7158;8419;24
04.01.2022 7:30;10979.375;4.48498;38.24511;7.3;15.2;48.8;95.2;40.6;10037;-14.6;853.09998;7231;8503;24
04.01.2022 7:50;11171.31641;4.48498;38.24511;7.3;13.9;60.9;92.1;41.7;10022;-11.9;852.59998;7389;8664;23.8
04.01.2022 8:00;11185.62207;4.48498;38.24511;7.3;14;60.9;91.7;41.7;10004;-11.9;850.40002;7352;8616;23.6
04.01.2022 8:10;11016.92871;4.48498;38.24511;7.3;14.8;57.3;92.6;41.1;10010;-11.8;850.70001;7305;8549;23.6
04.01.2022 8:20;11020.50586;4.48498;38.24511;7.2;15.4;57;92.6;41;10025;-11.7;852.09998;7279;8550;23.6
04.01.2022 8:30;11043.15723;4.48498;38.24511;7.2;14.6;56.4;92.4;41;10015;-12;852;7308;8569;23.6
04.01.2022 8:40;11044.94531;4.48498;38.24511;7.2;15;56.6;92.9;41;10003;-12.1;851.5;7308;8564;23.6
04.01.2022 8:50;11046.7334;4.48498;38.24511;7.2;14.8;56.5;92.6;41;10001;-12.2;850.90002;7289;8570;23.6
04.01.2022 9:00;11061.63574;4.48498;38.24511;7.2;14.8;55.3;93.8;41;10020;-12.8;850.90002;7293;8552;23.6
04.01.2022 9:10;10955.53223;4.48498;38.24511;7.2;15.6;53.6;94.4;40.7;10027;-12.5;850.70001;7259;8477;23.6
04.01.2022 9:20;10915.59375;4.48498;38.24511;7.2;15.2;53.4;94.4;40.4;10012;-12.4;850.59998;7229;8445;23.6
04.01.2022 9:30;10945.99414;4.48498;38.24511;7.1;15.7;54.2;93;40.5;10021;-11.6;851.70001;7241;8466;23.6
04.01.2022 9:40;10943.01367;4.48498;38.24511;7.1;15.9;52.8;93.5;40.5;10022;-12.4;851.79999;7235;8496;23.4
04.01.2022 9:50;10950.7627;4.48498;38.24511;7.1;15.6;51.5;94.3;40.5;10026;-13.1;850.70001;7253;8494;23.4
04.01.2022 10:00;10822.00781;4.48498;38.24511;7.1;16.2;49.5;95.1;39.9;10025;-12.9;851;7169;8406;23.4
04.01.2022 10:10;10851.21582;4.48498;38.24511;7.1;15.8;49.1;95.2;39.9;10010;-13.1;851.40002;7184;8396;23.4
04.01.2022 13:40;11047.33008;4.48498;38.24511;7.2;15.1;59;92.3;41;10029;-10.8;851.79999;7290;8556;23.6
04.01.2022 13:50;11421.07813;4.48498;38.24511;7.2;11;68.3;89.9;43.1;10009;-11.5;849.70001;7554;8852;23.5
04.01.2022 14:20;11497.97363;4.48498;38.24511;6.3;4.9;71.6;88.4;43.5;10002;-10.8;847.70001;7599;8928;20
04.01.2022 14:30;11472.3418;4.48498;38.24511;6.6;4.9;70.9;89.5;43.5;10013;-11.1;847.90002;7584;8933;21.1
04.01.2022 14:40;11387.10059;4.48498;38.24511;7.1;9;69.9;89.3;43;10024;-10.8;847.90002;7551;8855;23.6
04.01.2022 14:50;11215.42676;4.48498;38.24511;7.1;13;64.8;91.2;41.9;10027;-10.8;851.09998;7440;8723;23.6
04.01.2022 15:00;11121.24512;4.48498;38.24511;7.2;14.3;63.4;91.6;41.6;10046;-10;850.90002;7341;8622;23.6
04.01.2022 15:10;10943.61035;4.48498;38.24511;7.2;15.7;58.4;92.2;40.4;10041;-9.7;851.40002;7220;8482;23.6
04.01.2022 15:20;10828.56445;4.48498;38.24511;7.2;16.5;55.8;93.3;40.1;10041;-9.8;849.40002;7156;8399;23.6
05.01.2022 0:20;11260.13379;4.48498;38.23557;7.1;14;58.5;93.4;41.9;10012;-13.5;850.5;7463;8721;23.4
05.01.2022 0:30;11382.92773;4.48498;38.23557;7.1;13.5;60.5;92.4;42.5;10014;-13.7;849.70001;7530;8816;23.4
05.01.2022 0:40;11644.61133;4.48498;38.23557;6.8;6.2;66.5;91.2;43.9;10001;-14.5;848;7734;9064;21.9
05.01.2022 0:50;11632.68945;4.48498;37.93037;6.9;6.1;66.1;91.4;43.9;10007;-14.6;849.09998;7723;9047;22.5
05.01.2022 1:10;11876.49023;4.48498;38.20696;-0.1;4.6;72;90.2;45.5;10003;-14.5;848.5;7878;9194;9.9
05.01.2022 1:20;11990.34375;4.48498;37.92084;0;4.3;72.9;90.7;45.9;10032;-14.3;852.40002;7971;9223;9.1
05.01.2022 1:30;12000.47754;4.48498;37.92084;0;4.4;72.4;91.1;45.9;10033;-14.9;852.40002;7960;9224;9.5
05.01.2022 1:40;11985.5752;4.48498;37.92084;-0.1;4.4;72.7;90.4;45.9;10022;-14.4;852.40002;7944;9225;9.3
05.01.2022 1:50;12113.1377;4.48498;38.18789;0;4;73.6;91.5;46.7;10063;-14.3;858.20001;8043;9238;9
05.01.2022 2:00;12116.71484;4.48498;37.89223;-0.1;3.8;73.7;91.7;46.3;10065;-14.5;858.5;8031;9240;9.1
05.01.2022 2:10;11671.43555;4.48498;37.89223;2;4.8;69;89.3;44.7;10004;-13.9;847;7761;9118;11.8
05.01.2022 2:20;11427.03906;4.48498;37.89223;7.1;11.7;63.4;91.6;43.1;10029;-13.4;849.20001;7570;8888;23.4
05.01.2022 2:30;11129.58984;4.48498;37.89223;7.1;15.2;56.7;93.7;41.5;10034;-12.7;849.40002;7371;8655;23.4
05.01.2022 2:40;10757.03418;4.48498;37.89223;7.3;17.1;46.6;95.5;39.6;10048;-12.5;851.5;7133;8353;23.6
05.01.2022 6:50;11074.15332;4.48498;37.89223;7.2;15.8;56.3;93.6;41.1;10047;-11.6;851.79999;7328;8562;23.6
05.01.2022 7:00;11161.7793;4.48498;37.89223;7.2;14.2;59.8;92.2;41.4;10020;-11;852.20001;7374;8639;23.6
05.01.2022 7:10;11196.94824;4.48498;37.89223;7.1;14.3;59.8;92.6;41.8;10025;-11.4;851.70001;7388;8691;23.6
05.01.2022 7:20;11259.53809;4.48498;37.89223;7.2;14.4;61.6;92;42.1;10026;-11.5;851.70001;7452;8731;23.6
05.01.2022 7:30;11264.30664;4.48498;37.89223;7.2;14.9;61.1;92.1;42.1;10018;-11.8;851.70001;7445;8767;23.6
05.01.2022 7:40;11230.92578;4.48498;37.89223;7.1;14.5;59.3;92.4;41.8;10033;-12.6;851.79999;7453;8740;23.6
05.01.2022 7:50;11465.18848;4.48498;37.89223;7.1;11.6;65.7;90.8;43;10009;-12.3;849.59998;7582;8910;23.6
05.01.2022 8:00;11471.74512;4.48498;37.89223;7.1;12.1;66.1;90.5;43;10004;-12.5;850.90002;7626;8943;23.6
05.01.2022 8:10;11461.01563;4.48498;37.89223;7.1;11.7;65;91.5;43.4;10031;-13.1;850.20001;7604;8968;23.5
05.01.2022 8:20;11477.11035;4.48498;37.89223;7.1;11.8;65.2;90.9;43.4;10009;-13.2;850.09998;7609;8933;23.5
05.01.2022 8:30;11447.30566;4.48498;37.89223;7.1;12;65.3;91.2;43.4;10031;-13;850.5;7614;8916;23.5
05.01.2022 8:40;11468.76465;4.48498;37.89223;7.1;12.1;64.8;92.2;43;10042;-13.1;850.79999;7605;8895;23.5
05.01.2022 8:50;11470.55371;4.48498;37.89223;7.2;11.9;64.9;91;43;10026;-13.3;851.40002;7611;8932;23.5
05.01.2022 9:00;11486.64746;4.48498;37.89223;7.2;9.7;65.7;91.1;43.4;10010;-13.1;850.59998;7628;8966;23.5
05.01.2022 9:10;11335.83691;4.48498;37.89223;7.2;13.8;60.9;92.8;42.6;10048;-13.2;850.59998;7521;8824;23.5
05.01.2022 9:20;11338.22168;4.48498;37.89223;7.2;13.3;61.1;93.2;42.6;10052;-13.1;850.59998;7513;8794;23.5
05.01.2022 9:30;11173.70117;4.48498;37.89223;7.2;14.9;56.9;93.6;41.9;10045;-13.4;850.59998;7427;8707;23.7
05.01.2022 9:40;11264.90234;4.48498;37.89223;7.2;13.9;58.4;93;42;10047;-13;850.90002;7472;8735;23.5
05.01.2022 9:50;11134.95508;4.48498;37.89223;7.2;14.6;55.4;93.7;41.4;10051;-13.1;850.70001;7378;8688;23.7
05.01.2022 10:00;11073.55762;4.48498;37.89223;7.2;15.9;53.3;94.8;41.1;10055;-12.9;850.59998;7317;8570;23.7
05.01.2022 10:10;11075.3457;4.48498;38.15928;7.2;15.8;54.2;94.5;41.1;10039;-12.7;850.70001;7319;8595;23.7
05.01.2022 10:20;10981.16406;4.48498;38.15928;7.1;15.8;51.8;94.9;40.4;10034;-12.4;852;7224;8483;23.7
05.01.2022 10:30;10864.92578;4.48498;37.87315;7.2;16.8;49.8;95.3;40.1;10043;-12.1;852.5;7190;8435;23.7
05.01.2022 10:40;10764.1875;4.48498;37.87315;7.2;17.3;46.9;95.9;39.5;10035;-12.2;852.20001;7124;8331;23.7
05.01.2022 13:40;11179.06543;4.48498;37.86361;7.3;14.7;61.6;91.8;41.4;10045;-10.2;852.79999;7377;8660;23.7
05.01.2022 13:50;11443.72949;4.48498;37.86361;7.2;10.8;68.6;89.5;43;10011;-11.1;848.29999;7556;8902;23.7
05.01.2022 14:00;11797.21094;4.48498;37.86361;0;3.5;73.8;89.1;44.9;10027;-11.8;849.90002;7804;9126;10.1
05.01.2022 14:10;11769.79004;4.48498;38.13066;0;3.4;73.5;89.6;44.9;10049;-11.6;850.40002;7806;9120;10.1
05.01.2022 14:20;11602.28906;4.48498;38.13066;5.1;4.4;71.1;89.2;43.9;10018;-11.3;847.90002;7694;9015;17
05.01.2022 14:30;11587.9834;4.48498;38.13066;3.7;4.2;71.5;89.1;43.9;10007;-11.4;846.90002;7677;9023;15.3
05.01.2022 14:40;11512.2793;4.48498;38.13066;7.2;9.8;68.3;90.6;43.5;10038;-12.1;848.70001;7631;8939;23.6
05.01.2022 14:50;11471.74512;4.48498;38.13066;7.2;12.3;63.8;92.3;43;10037;-13.2;851.5;7577;8889;23.6
05.01.2022 15:00;11275.63184;4.48498;38.13066;7.3;13.8;58;94;42;10033;-13.5;850.70001;7462;8731;23.6
05.01.2022 15:10;11177.27734;4.48498;38.13066;7.3;15.1;54.5;94.9;41.4;10051;-13.8;850.20001;7384;8656;23.6
05.01.2022 15:20;10968.0498;4.48498;38.13066;7.2;16.3;48.6;96.1;40.5;10060;-14;852.20001;7262;8491;23.6
05.01.2022 15:30;10662.25586;4.48498;38.13066;7.2;17.9;42.8;97.1;38.9;10046;-12.7;853.20001;7064;8248;23.6
06.01.2022 0:20;11283.97754;4.48498;38.0639;7.3;14.7;57.5;94.2;41.9;10028;-13.5;851.70001;7464;8733;23.7
06.01.2022 0:50;11781.71191;4.48498;37.79685;0.5;4.4;71.2;90.3;44.9;10008;-13.6;848.90002;7833;9187;11
06.01.2022 1:00;12005.24609;4.48498;38.0639;0;4;73.3;90.5;46.1;10037;-13.5;853;7962;9235;8.3
06.01.2022 1:10;12007.03418;4.48498;38.0639;0;4.1;72.9;91.3;46.1;10045;-13.9;854.20001;7958;9218;9
06.01.2022 1:20;12004.05371;4.48498;38.0639;0;4;73.4;90.9;46.1;10038;-13.5;853.90002;7973;9235;8.5
06.01.2022 1:30;12022.53223;4.48498;38.0639;-0.1;4.4;71.7;91.5;46.1;10034;-15.5;851.20001;7965;9257;9.9
06.01.2022 1:40;12004.64941;4.48498;38.0639;-0.1;4.5;72.2;90.6;46.1;10017;-14.7;849.40002;7963;9277;9.4
06.01.2022 1:50;11996.90039;4.48498;38.05436;0;4.4;73;90.3;46.1;10017;-14.1;851.29999;7961;9244;9.1
06.01.2022 2:00;11987.95898;4.48498;38.05436;-0.1;4.1;73.8;90;46.1;10019;-13.1;853.40002;7950;9248;7.9
06.01.2022 2:10;11613.61523;4.48498;38.05436;7.2;7.1;69;90.2;44.1;10007;-12.6;849;7724;9048;23.6
06.01.2022 2:20;11598.71289;4.48498;38.05436;7.1;5.8;68.2;90.6;44.1;10007;-13.2;848.90002;7724;9036;23.3
06.01.2022 2:30;10907.24902;4.48498;37.76824;7.2;16.9;51.1;95.1;40.2;10052;-11.7;852.90002;7260;8507;23.7
06.01.2022 2:40;10842.27441;4.48498;37.76824;7.2;16.8;51.7;93.8;39.9;10032;-11;851.20001;7189;8437;23.7
06.01.2022 6:30;11060.44336;4.48498;37.76824;7.1;16.5;58.2;93.3;40.9;10043;-10.5;851.70001;7334;8560;23.6
06.01.2022 6:50;11257.15332;4.48498;37.76824;7.1;14.6;61.9;92.5;41.8;10047;-11;852.59998;7453;8725;23.5
06.01.2022 7:00;11316.7627;4.48498;37.76824;7.1;13.9;65.9;90.5;42.4;10028;-10.5;851.09998;7509;8841;23.5
06.01.2022 7:10;11443.13281;4.48498;37.76824;7.1;11.8;67.9;90.8;43;10016;-11.1;849.09998;7577;8890;23.5
06.01.2022 7:20;11605.26953;4.48498;37.76824;6.6;5;70.6;89.4;44.2;10012;-11.6;848.90002;7701;9020;21
06.01.2022 7:30;11643.41895;4.48498;37.76824;6;4.6;70.9;89.1;44.1;10014;-11.2;849.29999;7691;9006;18.6
06.01.2022 7:50;11774.55859;4.48498;37.76824;0;3.5;73;89.5;44.9;10029;-11.8;850.09998;7805;9108;9.9
06.01.2022 8:00;11828.80371;4.48498;37.76824;0;3.5;73.3;89.3;45.3;10036;-12.1;849.90002;7836;9148;10
06.01.2022 8:10;11808.53613;4.48498;37.76824;-0.1;3.8;73;89.4;45.3;10021;-12.4;849.5;7836;9140;9.9
06.01.2022 8:20;11826.41895;4.48498;38.03529;-0.1;3.6;73.2;89.6;45.3;10032;-12.1;850.70001;7828;9170;10
06.01.2022 8:30;11795.42188;4.48498;37.74916;-0.1;3.7;73.4;89.3;45.3;10024;-12.3;848.5;7836;9159;9.9
06.01.2022 8:40;11794.82617;4.48498;38.02575;0;3.8;73.1;89.2;45.3;10022;-12.3;848.29999;7812;9157;10
06.01.2022 8:50;11812.1123;4.48498;37.7587;-0.1;3.6;73.2;89.4;45.3;10031;-12.1;851.09998;7838;9155;9.9
06.01.2022 9:00;11835.36035;4.48498;38.03529;-0.1;3.7;73;89.3;45.3;10038;-12.2;851;7843;9148;10
06.01.2022 9:10;11596.9248;4.48498;38.03529;6.9;5.3;69.9;89.4;44.1;10029;-11.9;850.09998;7687;9018;22.8
06.01.2022 9:20;11595.73242;4.48498;37.76824;6.5;5.1;70.5;88.9;44.1;10009;-11.5;848.09998;7690;9036;20.8
06.01.2022 9:30;11579.6377;4.48498;37.76824;6.6;5.2;69.9;90;44.1;10028;-11.9;848.29999;7711;9026;21.4
06.01.2022 9:40;11596.32813;4.48498;37.76824;7.1;5.4;70.5;89.9;44;10014;-11.8;847.5;7706;9024;23.2
06.01.2022 9:50;11419.29004;4.48498;37.76824;7.1;12.4;65.8;91.5;42.9;10032;-11.9;849.40002;7572;8911;23.4
06.01.2022 10:00;11441.34473;4.48498;37.76824;7.1;12.2;65;92.5;42.9;10039;-12.3;851;7584;8875;23.4
06.01.2022 10:10;11233.90527;4.48498;37.76824;7.1;14.8;60.2;93.6;41.9;10036;-12.2;850.70001;7435;8706;23.4
06.01.2022 10:20;11236.88574;4.48498;37.76824;7.1;14.5;60.1;93;42.1;10047;-12;852.40002;7436;8745;23.4
06.01.2022 10:30;11250.59668;4.48498;37.76824;7.1;14.3;60.6;92.5;42;10034;-11.9;852.40002;7460;8749;23.4
06.01.2022 10:40;11249.4043;4.48498;37.76824;7.1;14.7;60.5;93.1;42;10053;-11.8;852.40002;7444;8714;23.4
06.01.2022 10:50;11059.25195;4.48498;38.04483;7.1;16.3;55.1;94.1;40.9;10064;-11.7;851.59998;7321;8577;23.4
06.01.2022 12:30;11170.7207;4.48498;38.30234;7.1;15.2;60.7;92.4;41.4;10042;-10.4;851.90002;7359;8634;23.5
06.01.2022 12:40;11616.5957;4.48498;38.30234;6.6;5.2;70.3;89;43.9;10002;-11.8;849.59998;7693;9037;21
06.01.2022 12:50;11757.27246;4.48498;38.30234;0;3.4;73.9;88.3;45.2;10017;-11.1;849.20001;7827;9135;9.9
06.01.2022 13:00;12187.05273;4.48498;38.01621;0;3.2;76.9;90.6;46.9;10092;-11.7;859.29999;8091;9294;-0.4
06.01.2022 13:10;12229.97168;4.48498;38.01621;0;3.2;75.8;92.1;46.9;10107;-12.7;861.09998;8123;9254;6.9
06.01.2022 13:20;12178.11133;4.48498;38.01621;0;3.2;76.3;91.5;46.9;10107;-12.2;860.90002;8103;9276;-0.2
06.01.2022 13:30;12192.41797;4.48498;38.01621;0;3.2;76.4;91.6;47;10107;-12.1;861.40002;8095;9264;-0.1
06.01.2022 13:40;12140.55859;4.48498;38.01621;-0.1;3.1;76.7;90;46.9;10079;-11.3;858.59998;8086;9257;-0.3
06.01.2022 13:50;12183.47656;4.48498;38.28326;0;3;77.2;91.3;46.9;10102;-11.4;862.09998;8103;9261;-0.3
06.01.2022 14:00;12176.32324;4.48498;38.00668;0;3;77.1;91.2;46.9;10106;-11.4;861.90002;8095;9271;-0.2
06.01.2022 14:10;12182.28418;4.48498;38.00668;0;3;76.9;91.2;46.9;10116;-11.5;862.09998;8097;9240;-0.3
06.01.2022 14:20;11936.09961;4.48498;38.27372;0;3.4;75;89.4;46.1;10046;-11.6;852.29999;7920;9205;-0.3
06.01.2022 14:30;11833.57227;4.48498;38.27372;-0.1;3.4;73.6;89;44.9;10051;-11.6;851.79999;7800;9129;10
06.01.2022 14:40;11608.8457;4.48498;37.99714;6.7;5.1;70.4;89.3;44.2;10005;-11.7;847.90002;7696;9054;21.4
06.01.2022 14:50;11424.05859;4.48498;38.26419;7.1;11.8;67.6;90.1;43;10023;-11.1;851.5;7587;8869;23.4
06.01.2022 15:00;11202.31348;4.48498;38.26419;7.1;14.6;60.7;92;42;10046;-11.3;852.90002;7437;8741;23.4
06.01.2022 15:10;11049.11816;4.48498;38.26419;7.2;16;58.9;92.8;40.9;10055;-10;853;7291;8539;23.6
07.01.2022 0:10;11053.88672;4.48498;38.2165;7.1;15.1;61.5;91.2;41;10063;-8.6;852;7292;8555;23.5
07.01.2022 0:20;11211.85059;4.48498;37.93991;7.1;13.7;67.3;89.7;41.9;10025;-8.5;850.09998;7434;8676;23.5
07.01.2022 0:30;11409.15625;4.48498;37.93991;7.1;8.3;73.4;87.2;43.1;10013;-8.3;848.20001;7557;8890;23.5
07.01.2022 0:40;11548.04492;4.48498;37.93991;0;3.6;75.3;86.6;43.8;10014;-8.4;846.20001;7654;8994;9.9
07.01.2022 0:50;11784.09668;4.48498;37.93991;-0.1;2.2;76.5;88;45;10050;-8.6;851.79999;7774;9071;-0.6
07.01.2022 1:00;11733.42871;4.48498;37.93991;0;2.6;76.9;87.6;45;10045;-8.6;850.09998;7781;9078;-0.5
07.01.2022 1:10;11708.39355;4.48498;37.93991;0;2.9;76.2;87.3;45;10024;-9.1;848.70001;7797;9090;-0.5
07.01.2022 1:20;11731.64063;4.48498;37.93991;-0.1;2.5;75.9;87.8;45;10045;-9.1;849;7785;9080;-0.5
07.01.2022 1:30;11956.96289;4.48498;37.93991;-0.1;2.2;77.8;89;45.8;10082;-9;855.40002;7923;9168;-0.5
07.01.2022 1:40;11940.86816;4.48498;37.93991;0;2.2;78;89.1;45.8;10089;-8.9;855.5;7936;9134;-0.5
07.01.2022 1:50;12194.80273;4.48498;37.93991;-0.1;2;79.8;90.6;47;10142;-8.5;865.70001;8101;9205;-0.5
07.01.2022 2:00;12185.26465;4.48498;37.93991;-0.1;1.8;79.8;91.1;47;10145;-8.3;865.70001;8091;9168;-0.5
07.01.2022 2:10;11723.8916;4.48498;37.93991;-0.1;3;77;87.2;44.9;10030;-8.4;851.40002;7774;9077;-0.5
07.01.2022 2:20;11029.44727;4.48498;37.93991;7;14.9;64.5;89.9;41;10056;-7.7;849.20001;7292;8570;23.3
07.01.2022 2:30;11015.7373;4.48498;37.93991;7.1;14.9;63.5;90.5;41.1;10056;-8;851;7285;8556;23.3
07.01.2022 6:30;11043.75293;4.48498;38.19743;7.1;14.4;69.5;88.6;40.9;10060;-5.6;849.40002;7286;8573;23.4
07.01.2022 6:40;11013.35254;4.48498;38.19743;7;13.9;68.8;89;41;10068;-6;849.40002;7290;8568;23.4
07.01.2022 6:50;11192.77539;4.48498;38.19743;7;12.5;74.9;87.1;41.8;10035;-5.5;847.59998;7425;8705;23.4
07.01.2022 7:00;11208.27344;4.48498;38.19743;7;11.1;75.2;86.4;42.1;10040;-5.5;847.59998;7399;8715;23.4
07.01.2022 7:10;11555.79395;4.48498;38.19743;0;2.7;79.9;86.2;43.8;10059;-5.9;849;7649;8941;9.8
07.01.2022 7:20;11514.06836;4.48498;38.19743;0;3.8;81.7;85;44.2;10035;-5.2;848.90002;7639;8958;-0.6
07.01.2022 7:30;11494.99316;4.48498;37.92084;-0.1;4;80.2;85.2;43.8;10024;-5.6;847.20001;7612;8966;-0.6
07.01.2022 7:40;11518.24023;4.48498;37.92084;0;3.9;82.4;84.9;44.2;10043;-5;848.70001;7653;8956;-0.5
07.01.2022 7:50;11517.04883;4.48498;37.92084;-0.1;4.2;82.7;84.4;44.2;10028;-4.7;847.29999;7650;8961;-0.5
07.01.2022 8:00;11522.41309;4.48498;38.18789;0;3.8;81.2;84.8;44.2;10048;-5.4;847.29999;7652;8979;-0.5
07.01.2022 8:10;11503.93457;4.48498;38.18789;-0.1;3.4;79.5;85.2;43.8;10047;-5.7;846;7636;8975;-0.5
07.01.2022 8:20;11521.81738;4.48498;37.90176;0;3.2;81.1;85.9;44.2;10041;-5.3;848;7642;8975;-0.5
07.01.2022 8:30;11522.41309;4.48498;37.90176;-0.1;3.4;81.6;85.7;44.1;10055;-5.2;848.29999;7667;8979;-0.6
07.01.2022 8:40;11522.41309;4.48498;38.16881;-0.1;3.6;82.3;84.9;44.1;10043;-4.9;848.40002;7655;8952;-0.6
07.01.2022 8:50;11477.70605;4.48498;38.16881;-0.1;4.5;84.3;83.6;43.7;10036;-4.1;846.29999;7640;8965;-0.5
07.01.2022 9:00;11520.02832;4.48498;38.16881;-0.1;3.7;85.2;84.3;44.1;10061;-3.9;849.40002;7669;8952;-0.5
07.01.2022 9:10;11503.93457;4.48498;38.16881;-0.1;4.3;85;83.5;44.1;10059;-4;849.40002;7637;8959;-0.6
07.01.2022 9:20;11511.68359;4.48498;38.16881;-0.1;3.8;86.4;84.3;44.1;10047;-3.5;851.09998;7651;8943;-0.5
07.01.2022 9:30;11518.24023;4.48498;37.89223;-0.1;3.6;82.7;84.7;44.1;10050;-4.9;847.40002;7649;8974;-0.5
07.01.2022 9:40;11515.25977;4.48498;38.15928;0;3.2;79.3;85.7;44.1;10052;-6;847.5;7628;8975;-0.5
07.01.2022 9:50;11514.66406;4.48498;38.15928;-0.1;2.4;78.5;86.5;43.9;10072;-6.3;849.09998;7653;8951;9.9
07.01.2022 10:00;11531.9502;4.48498;37.88269;-0.1;2.3;78.3;86.8;43.9;10071;-6.4;849.29999;7678;8956;9.9
07.01.2022 10:10;11553.41016;4.48498;38.14974;-0.1;2.4;77.3;86.8;44;10063;-6.9;850.40002;7665;8954;9.9
07.01.2022 10:20;11362.06543;4.48498;38.14974;1.9;3.5;77;86.3;43;10036;-6.3;846.29999;7536;8863;13
07.01.2022 10:30;11204.69727;4.48498;38.14974;7.1;11.5;73.4;87.8;42;10049;-6.2;848;7425;8730;23.3
07.01.2022 10:40;11036.00391;4.48498;38.14974;7.1;14.1;66.9;89.6;41;10055;-6.6;848;7282;8540;23.3
07.01.2022 10:50;10814.25879;4.48498;38.14974;7.1;16.2;62.7;90.3;40;10064;-6.1;848.5;7186;8386;23.5
07.01.2022 11:00;10823.7959;4.48498;38.14974;7.1;16.3;64.9;89.8;40;10055;-5.4;848.5;7164;8409;23.5
07.01.2022 12:40;11211.25391;4.48498;38.15928;7.1;13.5;72.4;88;41.6;10023;-6.3;849.40002;7388;8654;23.5
07.01.2022 12:50;11729.85254;4.48498;38.15928;0;1.2;78.8;87.5;45.1;10089;-6.6;852.90002;7790;9036;-0.5
07.01.2022 13:00;12141.75;4.48498;38.15928;0;1.2;81.6;90;46.8;10182;-6.6;865.90002;8059;9109;-0.5
07.01.2022 13:10;12138.76953;4.48498;38.15928;0;1.2;83.1;89.3;46.8;10163;-6.2;865.90002;8062;9128;-0.5
07.01.2022 13:20;12113.73438;4.48498;37.88269;0;1.2;82.5;89.8;46.8;10174;-6.4;865.90002;8086;9134;-0.5
07.01.2022 13:30;12110.15723;4.48498;37.87315;0;1.2;82.6;89.6;46.8;10166;-6.4;865.90002;8060;9104;-0.6
07.01.2022 13:40;12129.82813;4.48498;37.87315;0;1.2;82.7;89.8;46.8;10172;-6.3;865.90002;8082;9125;-0.5
07.01.2022 13:50;12091.67871;4.48498;37.87315;0;1.2;85;89.2;46.4;10133;-5.6;864.09998;8038;9091;-0.6
07.01.2022 14:00;11941.46387;4.48498;38.15928;-0.1;1.2;81.9;88.5;46;10127;-6.1;860.70001;7938;9074;-0.6
07.01.2022 14:10;11556.98633;4.48498;38.15928;-0.1;2.8;78.3;86.5;44.3;10041;-6.5;849.09998;7689;8992;-0.6
07.01.2022 14:20;11499.76172;4.48498;38.15928;-0.1;2.8;76.9;86.6;43.9;10042;-7.2;845.09998;7634;8972;-0.6
07.01.2022 14:30;11365.0459;4.48498;38.15928;6.3;4.2;75.5;86.8;43.1;10033;-7.2;845.09998;7534;8868;19.9
07.01.2022 14:40;11291.12988;4.48498;38.15928;7.1;9;74.4;87.4;42.4;10047;-7.4;845.09998;7473;8792;23.4
07.01.2022 14:50;11200.52441;4.48498;38.15928;7.1;11.9;70.7;89.2;42.1;10058;-7.6;846.90002;7384;8725;23.4
07.01.2022 15:00;11010.37207;4.48498;38.15928;7.1;14.6;66.6;89.9;40.9;10063;-7.2;848.5;7279;8571;23.4
07.01.2022 15:10;10817.23926;4.48498;38.15928;7.1;16.3;61.7;91.2;40;10070;-6.6;848.5;7182;8409;23.4
08.01.2022 0:10;10838.69824;4.48498;38.14974;7.2;16;65.7;89.4;39.9;10054;-5.6;847.5;7160;8410;23.5
08.01.2022 0:20;11128.99414;4.48498;38.14974;7.1;13;73.6;87.2;41.4;10031;-5.6;849.29999;7350;8633;23.5
08.01.2022 0:30;11214.83105;4.48498;38.14974;7.1;9.7;77.3;85.8;42;10025;-5.4;847.5;7395;8742;23.5
08.01.2022 0:40;11345.375;4.48498;38.14974;0;4.2;79.3;85.2;42.9;10027;-5.6;844.09998;7516;8870;9.9
08.01.2022 0:50;11527.18164;4.48498;38.14974;0;3.6;80.8;85.3;44.1;10046;-5.6;849.5;7645;8936;-0.6
08.01.2022 1:00;11735.81348;4.48498;38.14974;0;1.2;82.1;87.3;44.9;10114;-5.7;855.29999;7792;8998;-0.5
08.01.2022 1:10;11728.66016;4.48498;37.87315;0;1.6;83.2;86.9;44.9;10098;-5.3;855.40002;7799;8998;-0.6
08.01.2022 1:20;11706.00879;4.48498;37.87315;-0.1;1.6;80.7;87;44.9;10100;-6.1;855.40002;7785;9009;-0.6
08.01.2022 1:30;11835.95605;4.48498;37.87315;0;1.3;82.3;87.6;45.3;10118;-5.8;859.20001;7891;9034;-0.5
